,Data_time,lr,Loss,KL_Loss_target,CE_Loss_source,SIMCLR_Loss_target,top1,top1_per_class,top1_base,top1_base_per_class,Batch_time,Data_time/avg,lr/avg,Loss/avg,KL_Loss_target/avg,CE_Loss_source/avg,SIMCLR_Loss_target/avg,top1/avg,top1_per_class/avg,top1_base/avg,top1_base_per_class/avg,Batch_time/avg,Data_time/sum,lr/sum,Loss/sum,KL_Loss_target/sum,CE_Loss_source/sum,SIMCLR_Loss_target/sum,top1/sum,top1_per_class/sum,top1_base/sum,top1_base_per_class/sum,Batch_time/sum
758,0.0513763427734375,1e-05,6.168365955352783,0.39342209696769714,0.4031674563884735,5.371776580810547,64.84375,54.49268341064453,90.234375,91.05415344238281,0.49059557914733887,0.7349909714290074,1e-05,6.147376196725028,0.3997197874954769,0.37306363242013113,5.3745929173060825,63.33705357142857,46.43638392857143,90.01116071428571,90.7422594342913,1.1778209550040108,5.144936800003052,7.000000000000001e-05,43.031633377075195,2.798038512468338,2.611445426940918,37.62215042114258,113500.0,325.0546875,161300.0,635.1958160400391,8.244746685028076
759,0.046439170837402344,1e-05,6.240595817565918,0.3843277096748352,0.48057228326797485,5.375695705413818,65.234375,54.545719146728516,87.5,89.01351928710938,0.481553316116333,0.7976486682891846,1e-05,6.185320649828229,0.3954224501337324,0.41311955877712797,5.376778602600098,63.560267857142854,47.19151905604771,89.89955357142857,90.33011627197266,1.2373968873705183,5.583540678024292,7.000000000000001e-05,43.29724454879761,2.7679571509361267,2.8918369114398956,37.637450218200684,113900.0,330.340633392334,161100.0,632.3108139038086,8.661778211593628
760,0.05700063705444336,1e-05,6.108422756195068,0.37649381160736084,0.3566915988922119,5.375237464904785,63.671875,41.75033187866211,92.1875,91.49596405029297,0.49665069580078125,0.7592484610421317,1e-05,6.1244474819728305,0.39189268010003225,0.3550713743482317,5.377483436039516,63.22544642857143,45.559932708740234,91.015625,90.60748508998326,1.2043685231889998,5.314739227294922,7.000000000000001e-05,42.871132373809814,2.743248760700226,2.485499620437622,37.64238405227661,113300.0,318.91952896118164,163100.0,634.2523956298828,8.430579662322998
761,0.04163694381713867,1e-05,6.192711353302002,0.38630595803260803,0.4329564869403839,5.373448848724365,67.578125,48.07057189941406,89.0625,88.31411743164062,0.48450160026550293,0.7390144893101284,1e-05,6.159994193485805,0.3987052951540266,0.38665269528116497,5.374636105128697,62.723214285714285,43.41065379551479,90.73660714285714,90.56315067836216,1.1901133401053292,5.173101425170898,7.000000000000001e-05,43.119959354400635,2.790937066078186,2.706568866968155,37.62245273590088,112400.0,303.8745765686035,162600.0,633.9420547485352,8.330793380737305
762,0.05460405349731445,1e-05,6.174715995788574,0.40459492802619934,0.3873429596424103,5.382778167724609,66.015625,54.095237731933594,90.234375,89.94171905517578,0.5058388710021973,0.7425663811819894,1e-05,6.168200697217669,0.40523665717669893,0.3853365693773542,5.377627508980887,64.00669642857143,45.67992918831961,90.12276785714286,90.0848628452846,1.2006604330880302,5.197964668273926,7.000000000000001e-05,43.17740488052368,2.8366566002368927,2.6973559856414795,37.64339256286621,114700.0,319.7595043182373,161500.0,630.5940399169922,8.404623031616211
763,0.046245574951171875,1e-05,6.223851203918457,0.4040796756744385,0.4462309777736664,5.37354040145874,58.984375,42.47566604614258,87.890625,87.3233413696289,0.49538683891296387,0.7700343813214984,1e-05,6.146237782069615,0.3935208703790392,0.3780435877186911,5.3746732984270364,62.55580357142857,43.357148851667134,90.40178571428571,89.99326651436942,1.2121398108346122,5.390240669250488,7.000000000000001e-05,43.023664474487305,2.7546460926532745,2.646305114030838,37.62271308898926,112100.0,303.5000419616699,162000.0,629.9528656005859,8.484978675842285
764,0.04979968070983887,1e-05,6.182669639587402,0.3824508786201477,0.4240811765193939,5.3761372566223145,64.453125,32.34004211425781,88.671875,87.90332794189453,0.494645357131958,0.7175192492348808,1e-05,6.163093839372907,0.39900157707078115,0.3874270234789167,5.37666518347604,63.22544642857143,45.42325701032366,89.84375,89.73954227992466,1.1687688486916679,5.022634744644165,7.000000000000001e-05,43.14165687561035,2.793011039495468,2.711989164352417,37.636656284332275,113300.0,317.9627990722656,161000.0,628.1767959594727,8.181381940841675
765,0.059055328369140625,1e-05,6.144248008728027,0.40565165877342224,0.36365070939064026,5.374945640563965,64.453125,47.247013092041016,91.796875,91.7236328125,0.5024638175964355,0.7334638663700649,1e-05,6.183651787894113,0.4060535090310233,0.4010098321097238,5.3765884808131625,63.169642857142854,44.25114985874721,90.12276785714286,90.40413883754185,1.1845362186431885,5.134247064590454,7.000000000000001e-05,43.28556251525879,2.842374563217163,2.8070688247680664,37.63611936569214,113200.0,309.75804901123047,161500.0,632.828971862793,8.29175353050232
766,0.04506707191467285,1e-05,6.181309700012207,0.40824437141418457,0.39075374603271484,5.382311820983887,63.671875,42.58155059814453,90.234375,89.80158233642578,0.47647762298583984,0.7837094579424176,1e-05,6.1764364923749655,0.4115724946771349,0.38764042939458576,5.377223559788296,63.33705357142857,44.26076398577009,90.73660714285714,90.8531995500837,1.2197294916425432,5.485966205596924,7.000000000000001e-05,43.235055446624756,2.8810074627399445,2.7134830057621,37.640564918518066,113500.0,309.8253479003906,162600.0,635.9723968505859,8.538106441497803
767,0.044951438903808594,1e-05,6.1585259437561035,0.38804593682289124,0.38342079520225525,5.387059211730957,67.96875,48.566497802734375,90.625,91.87499237060547,0.4912443161010742,0.7583001341138568,1e-05,6.167162690843854,0.3985032779829843,0.3875484083380018,5.381111076899937,62.388392857142854,45.964215414864675,90.90401785714286,91.78314426967076,1.2074027742658342,5.308100938796997,7.000000000000001e-05,43.17013883590698,2.78952294588089,2.7128388583660126,37.66777753829956,111800.0,321.74950790405273,162900.0,642.4820098876953,8.45181941986084
768,0.046428680419921875,1e-05,6.247081279754639,0.3884645700454712,0.49469733238220215,5.363919258117676,64.0625,55.57792282104492,86.71875,85.10204315185547,0.5047516822814941,0.727046149117606,1e-05,6.153850419180734,0.40060934850147795,0.3795978043760572,5.373643262045724,64.56473214285714,49.760350363595144,89.89955357142857,90.25091225760323,1.1803115436008997,5.089323043823242,7.000000000000001e-05,43.07695293426514,2.8042654395103455,2.6571846306324005,37.61550283432007,115700.0,348.322452545166,161100.0,631.7563858032227,8.262180805206299
